Date,AAPL,JPM,PG,UAL
7/28/2011,11.96475315,30.20028687,44.91913605,17.15999985
7/29/2011,11.92383289,30.02953911,44.60719299,18.12000084
8/1/2011,12.11529922,30.02212143,44.56367493,17.98999977
8/2/2011,11.87589359,29.57667732,44.15743256,17.12999916
8/3/2011,11.9876585,29.6212368,44.05586243,18.12999916
8/4/2011,11.52350521,28.15130615,43.22161865,17.02000046
8/5/2011,11.40899086,27.91373253,43.954319,16.81999969
8/8/2011,10.78574848,25.28569031,43.01123428,16.61000061
8/9/2011,11.42090321,27.02286911,43.68588257,18.45999908
8/10/2011,11.1057682,25.51582909,42.44539642,17
8/11/2011,11.41143513,27.23816872,43.85274506,17.81999969
8/12/2011,11.51189899,26.65910912,44.35329437,17.62000084
8/15/2011,11.70794296,27.37923241,44.89012527,18.26000023
8/16/2011,11.61846924,26.74818611,44.70149612,18.95000076
8/17/2011,11.61725426,27.149086,44.73778915,18.95999908
8/18/2011,11.17783165,26.12458229,44.15018463,18.03000069
8/19/2011,10.87185669,25.50098419,44.22272491,17.27000046
8/22/2011,10.88437939,24.80314255,44.7667923,16.75
8/23/2011,11.40838146,25.82020378,45.71711349,17.42000008
8/24/2011,11.48716736,26.59972191,45.92750549,17.52000046
8/25/2011,11.41205025,26.51805687,45.36165619,17.01000023
8/26/2011,11.71313286,26.88181877,45.39066696,17.92000008
8/29/2011,11.90826035,27.94343376,45.76789856,18.59000015
8/30/2011,11.90887356,27.51284981,46.06532288,18.75
8/31/2011,11.75130558,27.88404274,46.19591522,18.59000015
9/1/2011,11.63527012,26.9486351,45.89121628,18.40999985
9/2/2011,11.42212296,25.70885277,45.37615967,18.06999969
9/6/2011,11.59587669,24.82541084,45.25284195,17.63999939
9/7/2011,11.72382259,25.84990501,45.49948502,18.54000092
9/8/2011,11.73023701,24.87737083,45.63732147,17.94000053
9/9/2011,11.52686214,23.81576347,44.86109161,17.72999954
9/12/2011,11.60198116,24.06817436,44.85384369,17.95999908
9/13/2011,11.74489498,24.12013626,44.9336319,19.28000069
9/14/2011,11.88780403,24.35028648,45.2238121,20.12999916
9/15/2011,11.99956417,25.10010147,45.54300308,20.32999992
9/16/2011,12.22980881,24.81798363,46.66743469,20.45999908
9/19/2011,12.56967926,24.12013626,46.29021835,20.76000023
9/20/2011,12.62525463,23.94196701,46.48607635,20.77000046
9/21/2011,12.58525562,22.52401543,45.71711349,19.82999992
9/22/2011,12.27011681,21.72966385,44.37506866,19.23999977
9/23/2011,12.34584713,21.96722221,44.43309784,20.45999908
9/26/2011,12.31134319,23.49653244,45.36891174,21.43000031
9/27/2011,12.19194603,23.43714714,45.89121628,20.43000031
9/28/2011,12.12323856,22.62051964,45.50673294,20.76000023
9/29/2011,11.92658329,23.3035202,46.21042252,20.52000046
9/30/2011,11.64412212,22.36068726,45.83319473,19.37999916
10/3/2011,11.43891621,21.26938248,45.58654404,17.11000061
10/4/2011,11.37479115,22.6623764,45.9710083,17.94000053
10/5/2011,11.55037975,23.09674454,45.9492569,19.01000023
10/6/2011,11.52350521,24.25008774,46.14513779,19.52000046
10/7/2011,11.29234505,22.99189949,46.36276245,18.87999916
10/10/2011,11.87284279,24.1901722,47.00840378,19.31999969
10/11/2011,12.22339535,24.1901722,46.8415451,19.77000046
10/12/2011,12.28141785,24.86420441,47.07368469,20.20000076
10/13/2011,12.47196388,23.66592598,46.89958572,20.93000031
10/14/2011,12.88634205,23.88311577,47.07368469,20.78000069
10/17/2011,12.82496262,23.24653625,46.61666489,20.28000069
10/18/2011,12.89367104,24.61705971,47.09544754,20.52000046
10/19/2011,12.17240238,24.15272903,47.35507202,20.07999992
10/20/2011,12.07132816,24.81178474,47.60373688,20.71999931
10/21/2011,11.99681759,25.0289669,48.45941544,20.43000031
10/24/2011,12.39073849,25.89022064,47.80852509,21.07999992
10/25/2011,12.14644527,25.08139229,47.17956543,20.01000023
10/26/2011,12.23286247,25.59815598,47.50135803,20.34000015
10/27/2011,12.35775661,27.7250824,47.72807312,20.11000061
10/28/2011,12.36569786,27.4779377,47.34046173,19.39999962
10/31/2011,12.3605051,26.03251648,46.79925156,19.31999969
11/1/2011,12.10796928,24.49723053,45.86311722,18.89999962
11/2/2011,12.13545227,25.19372749,45.97282791,18.80999947
11/3/2011,12.30829048,25.74793434,46.22879791,18.85000038
11/4/2011,12.22187042,25.4408741,46.0971489,18.71999931
11/7/2011,12.20629597,25.64308548,46.41163254,18.73999977
11/8/2011,12.4047823,26.2272377,46.96014786,18.20000076
11/9/2011,12.07041168,24.36991119,45.87042618,17.85000038
11/10/2011,11.76321411,24.5196991,46.25074768,17.30999947
11/11/2011,11.74489498,24.92411423,46.72610855,18.02000046
11/14/2011,11.58121777,24.37740326,46.1117897,18.21999931
11/15/2011,11.87345219,24.48974037,46.48477173,17.89999962
11/16/2011,11.74947548,23.568573,46.27999496,16.89999962
11/17/2011,11.52472496,22.83462715,46.03133392,16.54999924
11/18/2011,11.44929695,22.93198395,46.25074768,16.59000015
11/21/2011,11.2682209,22.40025139,45.09519196,16.19000053
11/22/2011,11.49724293,22.02578735,45.11714172,16.02000046
11/23/2011,11.20653534,21.25439453,44.65639496,15.52999973
11/25/2011,11.10210133,21.32928848,44.61251068,15.89999962
11/28/2011,11.48533154,21.8385582,45.51939392,16.57999992
11/29/2011,11.39616871,21.38920403,45.73147202,17.62999916
11/30/2011,11.67099476,23.19410896,47.22343445,17.96999931
12/1/2011,11.84596825,22.81215286,46.86507034,19.12000084
12/2/2011,11.90001678,24.21264076,47.28925705,19.26000023
12/5/2011,12.00109291,25.09636116,47.4209137,19.84000015
12/6/2011,11.93818951,24.88667107,47.4209137,20.12999916
12/7/2011,11.88138962,25.46334648,47.70613861,20.69000053
12/8/2011,11.92933273,24.13026237,47.15029907,19.70999908
12/9/2011,12.01972198,24.84922791,47.5159874,20.62000084
12/12/2011,11.96536732,23.9954567,47.03327942,20.78000069
12/13/2011,11.87284279,23.4337616,47.34046173,19.55999947
12/14/2011,11.60961437,23.59852219,47.13566971,19.82999992
12/15/2011,11.57144737,23.78575706,47.53060532,20.63999939
12/16/2011,11.63496017,23.88311577,47.64031219,21.23999977
12/19/2011,11.67129898,22.99189949,47.50135803,20.29999924
12/20/2011,12.09087276,24.12277031,48.11569214,20.67000008
12/21/2011,12.10613728,24.2051506,48.26927567,20.29999924
12/22/2011,12.17026424,25.05143547,48.4082222,20.26000023
12/23/2011,12.31622791,25.14129829,48.75928116,19.85000038
12/27/2011,12.41394329,24.73688507,48.8470459,19.20000076
12/28/2011,12.29515839,24.4522934,48.66420364,18.95000076
12/29/2011,12.37088776,25.0289669,48.97867584,18.84000015
12/30/2011,12.36722374,24.90165138,48.78852081,18.87000084
1/3/2012,12.55746174,26.19727898,48.87630081,18.89999962
1/4/2012,12.62495232,26.36323738,48.85435486,18.52000046
1/5/2012,12.76511002,26.91389084,48.64957047,18.38999939
1/6/2012,12.89855671,26.67250443,48.53256607,18.20999908
1/9/2012,12.87809849,26.62724304,48.73732758,17.93000031
1/10/2012,12.92420483,27.19298553,48.51061249,17.47999954
1/11/2012,12.90313625,27.65310478,48.03522873,18.01000023
1/12/2012,12.86771488,27.79642677,48.13031006,18.53000069
1/13/2012,12.81946468,27.09491348,48.13031006,18.43000031
1/17/2012,12.96879196,26.33305931,48.45941544,18.22999954
1/18/2012,13.1034565,27.56259727,48.67689514,18.25
1/19/2012,13.06192589,27.85677719,48.71376038,19.14999962
1/20/2012,12.83442783,28.18112564,48.82434082,19.32999992
1/23/2012,13.05154133,28.40741348,47.91758347,18.94000053
1/24/2012,12.83779144,28.40741348,47.54898071,19.39999962
1/25/2012,13.63936615,28.36215591,47.90284729,20.40999985
1/26/2012,13.57738209,28.27918625,47.77015305,21.70000076
1/27/2012,13.65830231,28.06797409,47.40154648,23.09000015
1/30/2012,13.83327484,27.91712379,46.59800339,22.98999977
1/31/2012,13.93923569,28.13586998,46.47269058,23.10000038
2/1/2012,13.93037796,28.36215591,46.59800339,23.20999908
2/2/2012,13.89770699,28.32444572,46.67909622,24.09000015
2/3/2012,14.03695297,28.87509155,46.27363968,24.96999931
2/6/2012,14.16795444,28.76949692,46.81917572,24.22999954
2/7/2012,14.31636143,28.56582832,46.95923996,24.26000023
2/8/2012,14.55606937,28.89017487,46.91499329,23.87999916
2/9/2012,15.05961514,28.55828476,47.20988083,24
2/10/2012,15.06725025,28.36970711,47.09193039,23.75
2/13/2012,15.34757137,28.89017487,47.34994125,23.96999931
2/14/2012,15.55704975,28.60353851,47.53424454,23.56999969
2/15/2012,15.19702816,28.21129799,47.58584976,23.15999985
2/16/2012,15.3356638,28.66388512,48.06502914,23.68000031
2/17/2012,15.33291149,29.01841164,47.85123062,23.37000084
2/21/2012,15.72163582,29.0108757,47.49001694,21.23999977
2/22/2012,15.66636944,28.71669769,47.50475311,20.94000053
2/23/2012,15.76866531,29.03351212,48.96440506,20.63999939
2/24/2012,15.95249557,28.87509155,49.17819214,20.40999985
2/27/2012,16.05479622,29.46345711,49.17080688,20.06999969
2/28/2012,16.34947014,29.57659912,49.67946243,20.57999992
2/29/2012,16.56413651,29.59923553,49.84903717,20.64999962
3/1/2012,16.62612915,30.45161057,49.14133453,20.40999985
3/2/2012,16.64780998,30.64772797,49.14870071,20.94000053
3/5/2012,16.28076553,30.47424316,49.35510635,20.46999931
3/6/2012,16.19221115,29.65957642,49.27401733,19.87999916
3/7/2012,16.20533943,30.13479042,49.08234787,19.79000092
3/8/2012,16.55039978,30.5044117,49.31825638,19.95999908
3/9/2012,16.6475029,30.94944954,49.34036636,19.81999969
3/12/2012,16.85606956,30.57985306,49.91538239,19.62000084
3/13/2012,17.34770966,32.72963715,50.05545425,19.82999992
3/14/2012,18.00362778,32.87296295,50.01859283,19.42000008
3/15/2012,17.880867,33.71778107,49.89325333,20.38999939
3/16/2012,17.88117409,33.61971283,49.57626724,19.95000076
3/19/2012,18.35540771,33.94408417,49.54678345,20.62000084
3/20/2012,18.50381851,34.23072052,49.54678345,21.02000046
3/21/2012,18.39815331,34.03458405,49.53940582,20.55999947
3/22/2012,18.30165672,33.68007278,49.77531052,19.94000053
3/23/2012,18.20119095,34.06476593,49.70896912,20.54999924
3/26/2012,18.53495598,34.82661819,49.73107147,20.96999931
3/27/2012,18.76398277,34.61541367,49.50254822,20.93000031
3/28/2012,18.85986328,34.90205765,49.53204346,21.88999939
3/29/2012,18.62290764,34.44945908,49.39934921,22.34000015
3/30/2012,18.30807114,34.68330002,49.54678345,21.5
4/2/2012,18.89070702,34.79644775,49.80478668,21.48999977
4/3/2012,19.21713638,34.48514557,49.45832443,22.01000023
4/4/2012,19.06415749,33.71831512,49.58364105,21.43000031
4/5/2012,19.35027885,33.66516113,49.62050247,21.39999962
4/9/2012,19.42814636,33.32350159,49.25191116,21.07999992
4/10/2012,19.19027138,32.61739731,48.91279602,20.57999992
4/11/2012,19.1218605,33.41462326,48.97914505,21.04000092
4/12/2012,19.01712418,34.04479599,48.72111893,21.52000046
4/13/2012,18.48151588,32.80722046,48.51469803,21.44000053
4/16/2012,17.71505356,32.89832306,49.22978973,22.29999924
4/17/2012,18.6180191,33.33109283,49.40670776,22.67000008
4/18/2012,18.57648659,32.86795425,49.20766449,22.70000076
4/19/2012,17.9382782,32.81480789,49.07497406,23.34000015
4/20/2012,17.49671555,32.43518448,49.76794052,22.90999985
4/23/2012,17.45763016,32.53387451,49.13395309,22.85000038
4/24/2012,17.10890579,32.86036682,49.39196396,22.81999969
4/25/2012,18.62717819,32.76924896,49.72799683,22.96999931
4/26/2012,18.55695152,33.2551651,49.71312714,22.12000084
4/27/2012,18.41341591,32.90593338,47.90660477,22.17000008
4/30/2012,17.83262062,32.63260269,47.31185532,21.92000008
5/1/2012,17.77612686,33.24758911,47.25982285,21.90999985
5/2/2012,17.89369774,32.79962158,47.56462097,21.65999985
5/3/2012,17.76666069,32.65536118,47.95864105,21.56999969
5/4/2012,17.26067734,31.6987133,47.78765106,22.28000069
5/7/2012,17.38984489,31.7214756,47.76535797,23.59000015
5/8/2012,17.35014343,31.41778183,47.69844437,23.89999962
5/9/2012,17.38068199,30.85594749,47.33415985,23.46999931
5/10/2012,17.42160034,30.93188286,47.68356705,23.76000023
5/11/2012,17.30526161,28.06189919,47.34159851,24.11000061
5/14/2012,17.04600525,27.17357826,47.26724625,24
5/15/2012,16.89179039,27.51525116,47.37133408,23.69000053
5/16/2012,16.67529678,26.92302704,47.79507828,23.65999985
5/17/2012,16.18793488,25.76137161,47.54974747,21.89999962
5/18/2012,16.19587326,25.42729759,47.22264481,20.93000031
5/21/2012,17.13944626,24.68323326,47.12599945,21.92000008
5/22/2012,17.00782967,25.82210541,46.94756317,21.82999992
5/23/2012,17.42282486,26.01191902,46.38255692,22.30999947
5/24/2012,17.26280403,25.79173851,46.51639175,23.53000069
5/25/2012,17.17028999,25.43489456,46.45692444,23.56999969
5/29/2012,17.4750309,25.53359413,46.79887772,23.87999916
5/30/2012,17.68573952,25.02489853,46.33052826,24.17000008
5/31/2012,17.64177322,25.16915703,46.30822754,25.17000008
6/1/2012,17.13058662,24.24286652,45.75808334,24.36000061
6/4/2012,17.23135567,23.53676224,45.6465683,22.52000046
6/5/2012,17.18677521,24.28841782,45.47558594,23.28000069
6/6/2012,17.45030975,25.10841751,45.94393539,23.53000069
6/7/2012,17.45824623,24.91100883,46.65764236,22.92000008
6/8/2012,17.72085762,25.57155228,46.65021133,23.48999977
6/11/2012,17.44145393,24.91859627,46.49407959,22.04999924
6/12/2012,17.59383011,25.63989067,46.65764236,22.04000092
6/13/2012,17.47167778,26.04228973,46.51639175,22.79999924
6/14/2012,17.45244408,26.30803108,46.96987534,22.82999992
6/15/2012,17.53183365,26.59654236,46.74685287,22.31999969
6/18/2012,17.88758278,26.28524208,46.30822754,23.02000046
6/19/2012,17.93736458,26.86227798,46.24875641,23.70999908
6/20/2012,17.88636971,27.6746788,44.89571381,24.54000092
6/21/2012,17.63993454,26.96098709,44.41991425,24.18000031
6/22/2012,17.77521324,27.3254261,44.47938156,24.25
6/25/2012,17.42923737,26.81673813,44.09280396,23.64999962
6/26/2012,17.4677124,27.11282921,44.06306458,23.82999992
6/27/2012,17.54314041,27.92523575,44.59090805,23.96999931
6/28/2012,17.37671471,27.24190331,44.82136536,24.25
6/29/2012,17.83323097,27.12802124,45.53505707,24.32999992
7/2/2012,18.09339523,27.5456028,45.49045563,24.81999969
7/3/2012,18.30379486,27.46905327,45.61683655,24.07999992
7/5/2012,18.62534142,26.32068062,45.60940552,23.61000061
7/6/2012,18.50136757,25.95319939,45.55735397,24.23999977
7/9/2012,18.74596405,25.99913406,45.75808334,23.89999962
7/10/2012,18.57250977,26.22115135,45.89190674,23.86000061
7/11/2012,18.45708847,26.48145676,45.6465683,24.79000092
7/12/2012,18.28822327,26.06038094,47.35645294,23.78000069
7/13/2012,18.47358131,27.6145134,48.38982391,24.13999939
7/16/2012,18.53281593,26.86423492,48.18166351,24.22999954
7/17/2012,18.53372574,26.78768539,48.58311844,23.60000038
7/18/2012,18.5129776,26.7647171,48.6071167,22.84000015
7/19/2012,18.75909615,26.38192177,48.68210602,22.04999924
7/20/2012,18.45311737,25.95319939,48.53963852,21.54999924
7/23/2012,18.43876457,26.3666153,48.28466034,21.54999924
7/24/2012,18.3499012,26.58863258,48.00720596,20.37999916
7/25/2012,17.5574894,26.92549133,48.00720596,20.40999985
7/26/2012,17.55474091,27.41546249,48.41214752,19.20000076
7/27/2012,17.86865044,28.24228096,48.80957413,19.05999947
7/30/2012,18.17004585,27.66810036,48.81707382,19.03000069
7/31/2012,18.650383,27.56092262,48.39714432,18.88999939
8/1/2012,18.52976608,27.56092262,47.99972534,18.17000008
8/2/2012,18.55968857,26.92549133,47.62478638,18.15999985
8/3/2012,18.80122948,27.62982178,49.11703491,18.26000023
8/6/2012,19.01040649,27.79059029,49.3494873,18.47999954
8/7/2012,18.96032906,28.33415794,49.65693665,18.42000008
8/8/2012,18.92826271,28.44898987,50.03187561,18.31999969
8/9/2012,19.03621101,28.26525688,50.03937531,17.88999939
8/10/2012,19.06596375,28.30353737,50.06938934,17.78000069
8/13/2012,19.32050514,28.31884766,49.85190964,18.19000053
8/14/2012,19.3723259,28.40305901,50.03937531,18.04999924
8/15/2012,19.34595299,28.3800869,49.97188187,18.20000076
8/16/2012,19.51493454,28.40305901,50.24184799,18.29000092
8/17/2012,19.87588692,28.31118584,50.24184799,18.39999962
8/20/2012,20.39846039,28.60975838,50.05437088,19.45000076
8/21/2012,20.11969185,29.12270737,50.06938934,19.56999969
8/22/2012,20.51253891,28.96192932,50.12937164,19.35000038
8/23/2012,20.32117844,28.50257301,50.00188446,19.29000092
8/24/2012,20.33927536,28.45664406,50.25683594,19.27000046
8/27/2012,20.72139549,28.50257301,50.32433701,19.02000046
8/28/2012,20.69440269,28.42603111,50.23435211,18.52000046
8/29/2012,20.65361214,28.55617523,50.14435577,18.32999992
8/30/2012,20.35920143,28.24993324,50.1518631,18.31999969
8/31/2012,20.40122604,28.4336834,50.38433456,18.45000076
9/4/2012,20.69961739,28.33415794,50.54179382,18.10000038
9/5/2012,20.55425453,28.4107132,50.45930099,19.06999969
9/6/2012,20.73949051,29.62033653,51.17170715,19.56999969
9/7/2012,20.86737061,30.0873394,51.38166809,19.70000076
9/10/2012,20.32455635,29.67391968,51.3741684,20.05999947
9/11/2012,20.25861931,30.31700897,51.18671036,19.79999924
9/12/2012,20.54076004,30.56198502,51.0667038,20.30999947
9/13/2012,20.945261,31.69505882,51.67412567,20.09000015
9/14/2012,21.19980621,31.82518959,51.86159515,20.05999947
9/17/2012,21.46048355,31.53428841,51.92907715,19.72999954
9/18/2012,21.52580261,31.58787727,51.90658569,19.27000046
9/19/2012,21.53162384,31.64913177,51.93657684,20.69000053
9/20/2012,21.42735672,31.58021164,52.16154099,20.26000023
9/21/2012,21.46998405,31.29695702,52.0565567,20.02000046
9/24/2012,21.18477631,31.56490517,52.31153107,20.20000076
9/25/2012,20.65576553,31.04431343,52.18404007,19.82999992
9/26/2012,20.39937973,30.80697823,51.96657562,20.15999985
9/27/2012,20.89435768,31.14383888,51.96657562,19.36000061
9/28/2012,20.45826149,30.99072266,52.01155472,19.5
10/1/2012,20.22181511,31.36585808,52.07905197,19.79000092
10/2/2012,20.28069687,31.32756805,51.58412552,19.94000053
10/3/2012,20.59167099,31.5126667,51.86909103,21.13999939
10/4/2012,20.44906807,32.25305939,52.02657318,20.80999947
10/5/2012,20.01328278,32.16822815,52.21402359,21.06999969
10/8/2012,19.57106018,32.129673,51.81659698,20.89999962
10/9/2012,19.49990273,31.91370392,51.51665115,20.48999977
10/10/2012,19.6550827,32.21450043,51.09670258,20.18000031
10/11/2012,19.26222801,32.46899796,50.99172974,19.90999985
10/12/2012,19.31160355,32.09880447,50.94673157,20
10/15/2012,19.46648216,32.6849556,51.52414322,20.39999962
10/16/2012,19.92741013,33.03200531,51.74160767,20.35000038
10/17/2012,19.76854706,33.40991592,52.52183151,20.62000084
10/18/2012,19.40147018,33.17082596,52.52183151,20.59000015
10/19/2012,18.7022419,32.6386795,51.84140778,20.12999916
10/22/2012,19.44408798,32.4612999,51.78846741,20.47999954
10/23/2012,18.81020164,31.87515068,50.98708344,20.48999977
10/24/2012,18.9166069,32.16822815,51.47093201,20.27000046
10/25/2012,18.69304657,32.13736725,52.97546005,19.26000023
10/26/2012,18.52314758,31.74404526,52.49917221,19.21999931
10/31/2012,18.25694847,32.1450882,52.34794617,19.20999908
11/1/2012,18.29437065,33.03971863,52.35551071,19.47999954
11/2/2012,17.68898773,32.71580887,52.31015015,19.72999954
11/5/2012,17.92881203,32.6001091,51.91701126,20.25
11/6/2012,17.87452316,33.07056046,52.11357117,20.46999931
11/7/2012,17.19059944,31.2196064,51.45583344,20.53000069
11/8/2012,16.56674767,31.15790749,50.58638763,21.22999954
11/9/2012,16.85356903,31.32756805,50.66199493,21.04999924
11/12/2012,16.72325134,31.29672623,50.71491623,21.04000092
11/13/2012,16.72540855,30.88025093,50.54102707,20.94000053
11/14/2012,16.53995514,30.30183029,50.29908752,19.97999954
11/15/2012,16.1930542,30.37896347,50.14031219,19.51000023
11/16/2012,16.2565136,30.48693466,50.51833344,19.5
11/19/2012,17.42874718,31.30443764,51.34997177,19.70000076
11/20/2012,17.28025436,31.38927269,51.63726425,19.77000046
11/21/2012,17.30459213,31.41241264,51.76580811,19.92000008
11/23/2012,17.60650444,31.69005394,52.61256409,20.10000038
11/26/2012,18.16197014,31.52810097,52.5294075,20.18000031
11/27/2012,18.01562881,31.42782593,52.15892792,20.13999939
11/28/2012,17.95894432,31.48952866,52.49917221,20.18000031
11/29/2012,18.15672493,31.79031944,52.5445137,20.17000008
11/30/2012,18.03102875,31.68234062,52.79401016,20.21999931
12/3/2012,18.05906105,31.47410393,52.60499191,19.81999969
12/4/2012,17.7405262,31.28901863,52.40086365,19.85000038
12/5/2012,16.59879112,31.7748909,52.47646332,19.88999939
12/6/2012,16.85911369,31.98312759,52.88472748,20.51000023
12/7/2012,16.42812538,32.82378006,53.1417923,20.51000023
12/10/2012,16.32245064,32.63096619,53.08885193,20.88999939
12/11/2012,16.67889214,32.88546371,53.42152023,21.70999908
12/12/2012,16.60526085,32.98573685,53.49712372,21.40999985
12/13/2012,16.31844139,32.99343872,53.02082825,23.05999947
12/14/2012,15.70537281,33.01657104,52.86960602,23.01000023
12/17/2012,15.98387241,33.53329849,52.86960602,23.35000038
12/18/2012,16.44814491,33.83409882,52.89984894,23.56999969
12/19/2012,16.21430969,33.5718689,52.42354202,23.95999908
12/20/2012,16.0732193,34.34310913,52.78645325,24.11000061
12/21/2012,15.99927902,33.93434525,51.95481491,24.19000053
12/24/2012,16.02515602,33.87265015,51.80360413,23.87000084
12/26/2012,15.80426598,33.90350723,51.41046143,23.68000031
12/27/2012,15.86773205,33.64899826,51.38777542,23.19000053
12/28/2012,15.69920826,33.3482132,50.76783371,23.04000092
12/31/2012,16.39484978,33.91121292,51.3272934,23.37999916
1/2/2013,16.91425514,34.67999268,52.46136093,24.19000053
1/3/2013,16.70075798,34.61009216,52.12869263,24.93000031
1/4/2013,16.235569,35.22355652,52.23453522,25.85000038
1/7/2013,16.14006805,35.26237488,51.87920761,25.67000008
1/8/2013,16.18351364,35.33228302,51.79603958,25.62000084
1/9/2013,15.93057632,35.30898285,52.07576752,25.63999939
1/10/2013,16.12805176,35.83701324,52.37062836,25.38999939
1/11/2013,16.02916527,35.82925034,52.33283997,25.98999977
1/14/2013,15.45767975,35.62735748,52.64279938,25.98999977
1/15/2013,14.96999931,35.99233246,52.83182144,25.95999908
1/16/2013,15.59138489,36.35729218,52.84857178,26.20000076
1/17/2013,15.48633194,36.0622139,53.10010147,25.76000023
1/18/2013,15.40376377,36.07773972,53.3058815,24.79000092
1/22/2013,15.55071831,36.13986969,53.31349564,25.20000076
1/23/2013,15.83537865,35.89915466,53.87749481,25
1/24/2013,13.87879658,36.00784683,53.67172241,25.54000092
1/25/2013,13.55161667,36.62131882,55.82863998,25.5
1/28/2013,13.85815144,36.21753311,56.22496796,24.79999924
1/29/2013,14.11816597,36.59024811,57.16243362,23.95999908
1/30/2013,14.07380581,36.59801865,57.223423,24.07999992
1/31/2013,14.03252506,36.53590393,57.28438568,24.14999962
2/1/2013,13.9749136,37.15712357,57.8636322,24.18000031
2/4/2013,13.62678719,37.02511978,57.35299301,23.95000076
2/5/2013,14.10492039,37.88706207,57.69593048,24.26000023
2/6/2013,14.08982468,37.74729538,58.03892899,25.31999969
2/7/2013,14.50876904,37.45220184,58.03892899,25.71999931
2/8/2013,14.71824265,37.7628212,57.73405075,26.30999947
2/11/2013,14.87162781,37.78610992,57.77978134,26.51000023
2/12/2013,14.49885273,38.15884781,57.90934753,25.88999939
2/13/2013,14.47127819,37.80164719,58.35142517,26.19000053
2/14/2013,14.4582653,38.22097397,58.51909637,25.87000084
2/15/2013,14.25901222,37.95695496,58.33615112,26.37000084
2/19/2013,14.25374508,38.39957428,58.97638321,26.75
2/20/2013,13.90855026,37.74729538,58.74773407,26.07999992
2/21/2013,13.82209682,37.46773911,58.71724319,25.90999985
2/22/2013,13.96928692,37.98025513,58.67913818,26.36000061
2/25/2013,13.72107887,37.04064178,57.8636322,26.29000092
2/26/2013,13.9122715,36.96298599,57.9855957,25.97999954
2/27/2013,13.7759285,38.26756287,58.49621964,26.95999908
2/28/2013,13.67769718,37.98801804,58.06179047,26.70999908
3/1/2013,13.33900928,37.98025513,58.29805374,27.37999916
3/4/2013,13.01612377,38.12779617,58.44287109,28.81999969
3/5/2013,13.35977268,38.43065262,58.7248764,29.54999924
3/6/2013,13.18996334,38.84996796,58.83921051,29.29999924
3/7/2013,13.34241867,39.31588745,58.61054993,29.61000061
3/8/2013,13.37774467,38.98196793,58.82394791,31.35000038
3/11/2013,13.56831074,39.19940948,58.95352173,30.61000061
3/12/2013,13.27579117,39.04410172,58.81633377,29.95000076
3/13/2013,13.27331638,38.95091629,58.53431702,30.84000015
3/14/2013,13.4019146,39.60320282,58.98400116,31.17000008
3/15/2013,13.74772739,38.84221649,58.18372345,30.94000053
3/18/2013,14.12143612,38.44616699,58.04655457,31.20000076
3/19/2013,14.08332062,38.20545197,58.77059555,31.79999924
3/20/2013,14.00863838,38.14331818,59.1288147,32.5
3/21/2013,14.02878189,37.5453949,58.84682465,32.29999924
3/22/2013,14.313241,37.87929916,58.89255524,31.87000084
3/25/2013,14.3649931,37.67741394,58.44287109,31.89999962
3/26/2013,14.28938293,37.77058029,58.99163437,31.79000092
3/27/2013,14.00863838,37.09500122,58.73250961,32.33000183
3/28/2013,13.71674061,36.85427856,58.73250961,32.00999832
4/1/2013,13.2906723,37.1415863,59.22027588,30.96999931
4/2/2013,13.31793785,37.49103546,60.18061447,29.37999916
4/3/2013,13.38611221,36.60806274,59.54039001,28.65999985
4/4/2013,13.25379658,37.10815048,59.86050415,29.29999924
4/5/2013,13.11373425,37.43632507,59.6242218,29.27000046
4/8/2013,13.20700455,37.9598732,60.05104446,30.04999924
4/9/2013,13.23086262,38.03800201,59.6471138,29.29000092
4/10/2013,13.50076103,38.48340607,60.39403152,29.82999992
4/11/2013,13.45862389,38.53028107,60.72174835,30.27000046
4/12/2013,13.3182478,38.29586792,61.03424454,30.28000069
4/15/2013,13.00992775,37.45196152,60.70649719,29.09000015
4/16/2013,13.20793247,37.88955688,61.04947662,30.86000061
4/17/2013,12.48159599,36.56118011,60.25681686,30.90999985
4/18/2013,12.14848709,36.44397354,60.87418747,30.22999954
4/19/2013,12.10138702,36.90498352,62.0631485,30.60000038
4/22/2013,12.35361767,36.99876404,62.04030609,30.14999962
4/23/2013,12.58478355,37.63950348,62.90915298,31.10000038
4/24/2013,12.56402302,38.06927109,59.21008682,31.38999939
4/25/2013,12.65450478,38.28805542,58.79548264,30.88999939
4/26/2013,12.92781162,38.19428253,59.19470978,31.13999939
4/29/2013,13.32816315,38.22554398,59.63999557,32
4/30/2013,13.72046185,38.29586792,58.94136429,32.29999924
5/1/2013,13.61231136,37.51447678,59.11025238,32.00999832
5/2/2013,13.80536461,37.56916428,59.70146561,32.59999847
5/3/2013,13.94356823,37.17066193,60.03157043,33.00999832
5/6/2013,14.27606201,37.64731216,59.69377136,33.54999924
5/7/2013,14.2125349,38.39744568,59.8396492,33.38000107
5/8/2013,14.37304974,38.88190079,60.22353745,33.27999878
5/9/2013,14.24765587,38.31929779,60.04694748,32.56000137
5/10/2013,14.1291256,38.25680161,60.46922684,32.88000107
5/13/2013,14.18433571,38.81157684,60.33868408,32.91999817
5/14/2013,13.84496593,39.24915695,61.014328,33.29000092
5/15/2013,13.37676907,39.92114639,61.9432869,34.41999817
5/16/2013,13.55550003,39.82738113,61.57479095,34.5
